North-Kivu,08-06-2026,"In Katwa, 2 out of 4 health facilities were decontaminated around 2 confirmed cases; 3 households were identified and planned for decontamination. Additionally, 7 out of 8 health facilities were accompanied, and 37 providers were briefed on IPC topics in those facilities."
South-Kivu,08-06-2026,Decontamination was conducted at an intensive care unit and a cantonment site. Scorecard assessments of two health facilities (40.0% and 9.7%) were followed by development of recovery plans. Twelve providers were briefed on decontamination and PPE donning/doffing. An assessment of 5 hot spots was conducted and handwashing devices were installed in one health zone.
North-Kivu,11-06-2026,"Assessment of 4 health facilities (FEPSI:61%, Shangilieni:48%, Kyaghala:68%, La Charité:15%). 2/2 facilities decontaminated (HGR Katwa, CH FEPSI). 46/56 providers briefed. Risk assessment of 15/36 providers (11 high-risk, 3 intermediate, 1 low-risk). 26 facilities accompanied in Goma, Karisimbi, Nyiragongo with 29 providers briefed."
South-Kivu,11-06-2026,Decontamination of 12 households and 9 latrines. Support to EIR (donning/doffing) for 6 samples. Briefing of 6 hygienists at CS Kahungu on '3 buckets' decontamination technique.
North-Kivu,15-06-2026,"38 health facilities accompanied in Butembo, Katwa, Beni and Goma. IPC supplies delivered to HGR Matanda. Decontamination of maternity and post-partum rooms at HGR Matanda. Risk assessment of 6/13 providers (3 high-risk). 97 providers briefed in Katwa, Beni and Butembo. Decontamination of HGR Kitatumba and CH Saint Joseph (1/6 facilities remaining). Scorecard assessment of 7 facilities in Beni (average 47.4%). Training closed for 11 providers at refugee transit site with WHO/UNHCR support."
South-Kivu,15-06-2026,"Scorecard assessment of 5 health facilities (4 in Katana HZ, 1 in Mitimurhesa HZ)."
North-Kivu,16-06-2026,"2-day IPC briefing started for MONUSCO clinic health providers in Goma. Risk assessment of 5/7 staff exposed to confirmed case at CH Félicité (high risk). Assessment of 23 exposed staff in Beni (12 high-risk). 126 providers briefed during accompaniment of 34 health facilities in Beni, Butembo, Katwa. Supervision of CH LA VERITE which received 5 positive cases. Decontamination around confirmed cases in Butembo and Katwa. Decontamination of 1/2 facilities (CH DON DIVIN) in Katwa. Scorecard assessment of 12 facilities (Beni avg 55.7%, Katwa: HGR KITATUMBA 42%, Dispensaire Félicité 24.6%). IPC supplies delivered to CH Wanamahika (Katwa)."
South-Kivu,16-06-2026,"Scorecard assessment of 5 health facilities (4 in Katana HZ, 1 in Mitimurhesa HZ). Decontamination of 8 households and 8 latrines around 8 suspected cases in Katana HZ (5 Kalagane, 3 Chiranga)."
North-Kivu,18-06-2026,"Risk assessment at CH CBCA (Katwa): 1 high-risk provider. Scorecard assessment of 3 facilities in Beni (CH CBCA 56.5%, CHP Heshima Letu 60%, Dispensaire Bora Uzima 22%). Gaps: non-functional triage, insufficient handwashing devices, insufficient PPE, untrained providers, poor waste management, no incinerator. Briefing of 222 providers in Beni, Butembo, Goma, Katwa, Karisimbi, Nyiragongo. 46 health facilities accompanied for IPC mentoring. Decontamination of 6 facilities (3 Katwa, 1 Butembo, 2 Beni)."
South-Kivu,18-06-2026,"Packaging and distribution of IPC supplies and PPE to Miti-Murhesa HZ. Support to EIR for 10 re-samples. Decontamination of 21 households (8 Kalagane AS/Katana, 13 Kabushwa AS/Miti-Murhesa). Installation of 4 checkpoints (3 Lwiro AS, 1 Kabushwa AS) with PNHF/OIM support. Distribution of IPC kits to schools (EP KABINDI, EP MURHANGA, EP CIBATI/COMBO). Ambulance decontamination after patient transfer. Scorecard at CH Bugarula (Idjwi HZ): 43.5%."
North-Kivu,19-06-2026,"Risk assessment of 16 exposed providers: 8 in Katwa (all high-risk), 8 in Butembo (6 high-risk, 2 low-risk). Decontamination of 2 health facilities (CS Makerere triage) after confirmed and suspected case transfer. Briefing of 104 providers on case definitions and standard IPC precautions (triage, isolation, hand hygiene, cleaning, disinfection, waste management) in Butembo, Katwa, Beni, Karisimbi, Nyiragongo. Support for briefing of 18 morgue providers in Katwa (Red Cross). IPC/WASH supplies delivered to 27/42 health facilities in Butembo with WHO support. Accompaniment of 22 priority health facilities. Scorecard assessment of 11 facilities (10 Beni, 1 Butembo) average 45.4%. 4 SDBs and 21 post-mortem swabs performed in last 24h."
North-Kivu,22-06-2026,"Decontamination of 4 health facilities around confirmed cases (2 Katwa: CH JERUSALEM, CH MUTIRI; 2 Beni: CH Gracia, CH Ruwenzori). Installation of 2 handwashing points at Malepe and Beni Central Market. Scorecard assessment of 10 facilities (7 Beni, 1 Katwa, 1 Butembo, 1 Kyondo) average 44.3%. Visit to BCZS Kyondo to activate EDS team and prepare training. IPC/WASH supplies delivered to Kyondo HZ (gloves, goggles, face shields, chlorine). Accompaniment of 57 priority health facilities in Beni, Butembo, Katwa, Kyondo, Goma, Karisimbi. Briefing of 202 providers on IPC topics."
