South-Kivu,24-06-2026,"1,059 households visited, 9,510 people sensitized, 54 leaders engaged. 10 radios broadcast EVD spots/programs. Advocacy with 54 community/religious/youth/women leaders in Kahungu, Lwiro, Chaoboka, Buhandahanda (Miti-Murhesa HZ) on EVD and contribution to public health actions. Briefing of 6 IOM providers at Lwiro handwashing site on passenger communication techniques. Educational talks with 19 butchers at Katana center on EVD prevention. Mass sensitization of 477 finalist students in Katana HZ."
Ituri,25-06-2026,"Training of national and provincial trainers in communication and community-based surveillance. 3 community dialogues on EVD prevention, community-based surveillance and case management (125 people: 60M,65F). 4,221 people reached through 64 mass sensitizations on prevention, case management, community alerts, SDB, and animal disease alert reporting. 7,718 people reached (3,239M,4,479F) through home visits by 470 community relays in Mongbwalu, Rwampara, Nyankunde. 18 radio spots/messages broadcast. 2 radio broadcasts on prevention in Mongbwalu and Nia-Nia. 1 radio broadcast on RCRN."
North-Kivu,25-06-2026,"1,925 community relays mobilized. 34,569 people (19,602F,14,967M) sensitized through 11,471 household visits in Goma, Karisimbi, Nyiragongo. 316 community leaders engaged. 3,705 people reached (1,190 in public places: 863 via mobile clinic/CREC-IMC at Kirotshe, 327 via U-Report; 2,515 via community talks). 18 local radios engaged, 3 formats produced and broadcast. 2,315 finalist students sensitized on hand hygiene during last day of national exams. 1 rumor collected and clarified for 69 community alerts reported. 1 EVD survivor and family engaged to testify and contribute to the response."
South-Kivu,25-06-2026,"1,305 households visited, 7,172 people sensitized, 12 radios broadcast messages, 54 leaders engaged. Sensitization of finalist students at Kavumu exam center (345 people). Educational talk with 28 ITM Katana students on EVD prevention and signs. 12 radios broadcast prevention messages in 10 health zones."
Ituri,29-06-2026,"678 social mobilization activities (641 community dialogues and mass sensitizations) reaching 11,308 people (6,639M,4,669F) on EVD prevention, community-based surveillance, case management, decontamination and SDB in Mongbwalu, Nyankunde, Nizi, Rwampara, Nia-Nia, Aungba, Bambu, Aru. 50 educational talks and home visits by 1,241 community relays, 10,449 households reached, 8,902 people (4,236M,4,666F) in Bunia and Nyankunde. Briefing of 5 providers on community-based surveillance and RCCE with practical exercises. 18 radio spots/messages broadcast."
North-Kivu,29-06-202,"2,962 people sensitized (58% women, 42% men). 641 people who previously refused public health actions were transferred to care. 819 people reached through public places and places of worship. 32,801 people reached in total. 59 community alerts received. 713 leaders engaged. 20 community actors in continuous training in Karisimbi (teachers, RECOs, traditional healers, religious leaders, pharmacists)."
Ituri,30-06-2026,"Stickers and posters with educational messages: 8,000 motorcycles and 150 taxi-cars circulated in Bunia. 6 social mobilization activities reaching 3,904 people (1,076M, 2,828F). 2 educational talks, 525 households reached, 4,275 people (1,771M, 2,504F). Briefing of 42 providers on community-based surveillance and RCCE. 19 radio spots/messages broadcast."
North-Kivu,30-06-2026,"1,770 people engaged in community actions. Community dialogue with 15 leaders in Vuhovi. 4 mass communication sessions (398 Christians) in Katwa. Educational talk with 13 people in Beni. 6,901 households visited out of 25,342 planned."
Ituri,02-07-2026,"1 community engagement meeting in Nizi (46 participants). 138 social mobilization activities reaching 262,070 people (25,836M, 236,234F) in Mongbwalu, Nyankunde, Nizi, Rwampara, Nia-Nia, Aungba, Bambu, Aru. 279 educational talks and home visits by 912 community relays: 9,950 households reached, 17,564 people (6,594M, 10,972F) in Bunia and Nia-Nia. Briefing of 89 providers on community-based surveillance and RCCE. 19 radio spots/messages broadcast."
North-Kivu,02-07-2026,"3 briefing sessions: 90 motorcycle taxi leaders (Beni), 69 private health structure managers, 20 CAC members on barrier measures, community-based surveillance and RCCE."
Ituri,03-07-2026,"285 social mobilization activities reaching 36,499 people (11,228M, 19,271F) in Mongbwalu, Nyankunde, Nizi, Rwampara, Nia-Nia, Aungba, Bambu, Aru. 400 educational talks and home visits by 282 community relays: 850 households reached, 7,330 people (3,587M, 3,743F) in Bunia and Nia-Nia. Briefing and training of 90 providers on community-based surveillance and RCCE. 18 radio spots/messages broadcast."
North-Kivu,03-07-2026,"1,818 community relays visited 14,620 households and sensitized 36,601 people (87% coverage). 7 educational talks (915 people). Knowledge progress: warning signs from 43% to 81%, handwashing from 32% to 76%. 165 providers trained (skills progress from 52% to 88%, validation rate 96%)."
Ituri,04-07-2026,"2 advocacy meetings with community and cultural leaders. 9,934 people reached by community relays in 1,332 households (7/22 HZs: Bunia, Nyankunde, Kilo, Rwampara, Nizi, Aru, Aungba). 7,242 people reached through educational talks (4 HZs: Bunia, Aru, Nyankunde, Aungba). 2,266 leaders (village chiefs, women's associations) engaged. Training of 80 leaders, community relays, ITs, ITAs (Cartas and FHI30 support) in Nia-Nia, Bunia and Nizi. 18 radio spots/messages broadcast."
Ituri,07-07-2026,"13 people engaged in advocacy meeting (8M,5F). 1,113 people reached through home visits (485M,628F). 826 people reached through educational talks and focus groups (324M,502F). 52 people participated in community dialogue (41M,11F). 4,878 people reached through 15 mass sensitizations (2,076M,2,802F). 6,080 people sensitized in churches, mosques and markets (2,978M,3,102F). 13 feedbacks captured (10 clarified, 76.9%)."
North-Kivu,07-07-2026,"IPC kits delivered to 8 health facilities in Beni (IMC). 155 providers briefed (18 Musienene, 4 Kyondo, 57 Butembo, 76 Oicha). Advocacy with 39 taxi driver association presidents and transport agencies in Butembo and Kalunguta. Mass communication with 33 women during CPS in Aloya AS/Mabalako. 2 community dialogue sessions with 58 chiefs and community leaders in Katiri AS/Mabalako."
Ituri,09-07-2026,"3 advocacy meetings (46 people: 39M,7F). 3,355 people reached through home visits (1,488M,1,867F). 7,625 people reached through educational talks/focus groups (3,689M,3,926F). 13,250 people reached through 45 mass sensitizations (5,750M,7,500F). 1,814 people sensitized in churches, mosques and markets. 5 feedbacks captured (1 clarified). Surveillance support: 51 community alerts (31 living, 20 deaths) in Bunia and Rwampara. RCCE: 17 Lita HZ framework team members trained (14M,3F). 6 radio broadcasts and 6 spots produced. 36 community radios engaged. 15 posters/IEC materials distributed."
North-Kivu,09-07-2026,"379 community actors reported their activities. 11,119 households visited, 25,038 people reached. 1,140 people reached through dialogues/educational talks. 3,122 people sensitized in public places. 34 radios broadcast formats on EVD. 139 suspected case alerts raised by community actors. 6 feedbacks/infodemics captured and resolved. 1,135 people engaged in community actions. Support to IPC/surveillance in Vuhesi and Mutendero (Vuhovi): capacity building on triage and isolation."
Ituri,10-07-2026,"1 advocacy meeting (1 person). 2,510 people reached through home visits (1,255M,1,255F). 1,846 people reached through educational talks/focus groups (361M,1,485F). 7,697 people reached through 30 mass sensitizations (2,854M,4,843F). 2,391 people sensitized in churches, mosques and markets. 58 feedbacks captured (11 clarified, 17%). Surveillance support: 50 community alerts (35 living, 15 deaths) in Nizi and Bunia. RCCE: 22 IT/ITA from Nia-Nia and 14 Red Cross volunteers briefed on EVD. 2 radio broadcasts and 6 spots produced. 36 community radios engaged. 15 posters/IEC materials distributed."
North-Kivu,10-07-2026,"197 community actors reported their activities. 4,391 households visited, 15,679 people reached. 77 people reached through dialogues/educational talks. 112 people sensitized in public places. 27 radios broadcast formats on EVD. 133 suspected case alerts raised by community actors. 3 feedbacks/infodemics captured and resolved. 1,115 people engaged in community actions. Briefings: 41 private laboratory managers and traditional healers in Beni, 89 CAC members in Mabalako, 50 community actors in Kirotshe, 47 community actors in Walikale."
Ituri,11-07-2026,"2 advocacy meetings (58 people: 38M,20F). 3,340 people reached through home visits (1,479M,1,861F). 2,649 people reached through educational talks/focus groups (1,184M,1,465F). 28 people engaged in community dialogue (23M,5F). 5,484 people reached through 77 mass sensitizations (2,221M,3,263F). 12 feedbacks captured (2 clarified, 20%). Surveillance support: 97 community alerts (70 living, 27 deaths) in Bunia, Nyankunde and Rwampara. Contact listing support: 11 contacts at Clinique Gloria. RCCE: 24 community relays from Nizi and 17 Red Cross volunteers in Bunia briefed on EVD. 2 radio broadcasts and 6 spots produced. 36 community radios engaged. 15 posters/IEC materials distributed. Support to decontamination of 3 households in Rwampara, Shari AS."
North-Kivu,11-07-2026,"405 community actors reported their activities. 7,370 households visited, 36,819 people reached through door-to-door. 745 people reached through dialogues/educational talks. 2,691 people sensitized in public places. 27 radios broadcast at least one communication format."
Ituri,13/07/2026,"2,958 people via home visits. 3,664 via talks. 3,755 mass sensitized. 36 radios engaged. 58 feedback captured."
Ituri,19-07-2026,"3,913 people reached through home visits. 875 through educational talks. 415 engaged through community dialogues. 18,870 through mass sensitizations. 35 community alerts and 5 feedbacks clarified. Briefing of 50 community leaders (9 women) in Lita (WHO, ACDC, DPS Ituri support)."
North-Kivu,19-07-2026,"23,510 people reached through door-to-door. 5,584 in public places. 178 community alerts raised. Community incident reported in Tuungane requiring security/mitigation intervention."
